id,titles,types,pro_names,pubs
https://www.bibenet.com/zbgg75073916.html,德令哈市查干萨沟小流域综合治理项目招标公告,招标公告,青海省,2022-04-26
https://www.bibenet.com/zbgg75073948.html,某单位靶场维修改造项目竞争性谈判公告,招标公告,青海省,2022-04-26
https://www.bibenet.com/zbgg75072858.html,抗旱设备及物资采购项目询价公告,招标公告,青海省,2022-04-26
https://www.bibenet.com/zbgg75016406.html,南土出让公告〔2022〕15号,招标公告,青海省,2022-04-26
https://www.bibenet.com/zbgg74991990.html,青海铭驰工程项目管理有限公司关于共和县倒淌河镇甲乙村八社公路建设项目的终止公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75005854.html,玉树市2022年小型公益性生活设施购置项目2022年4月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007052.html,黄南州第四民族高级中学建设项目（咨询管理服务）竞争性磋商公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007053.html,关于集中统一招标确定实验室试剂耗材供应商竞争性磋商公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007054.html,"青海省重点区域生态保护和修复专项治多县2021年三江源生态保护和修复封山育林项目竞争性磋商公告\"",\""bidOpeningTime\"":1652232600000,\""url\"":\""/ZcyAnnouncement/ZcyAnnouncement3011/+eSyWH5zMUMBRFg0KEPV6g==.html\""},\""sort\"":[1650875538000,\""15169361\""]},{\""_index\"":\""prod-articles-38\"",\""_type\"":\""prod-article-38\"",\""_id\"":\""15168858\"",\""_score\"":null,\""_source\"":{\""pathName\"":\""竞争性磋商公告\"",\""districtName\"":\""同仁市\"",\""gpCatalogName\"":\""\"",\""publishDate\"":1650875159000,\""procurementMethod\"":\""竞争性磋商\"",\""articleId\"":15168858,\""invalid\"":0,\""siteId\"":38,\""title\"":\",招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75005330.html,格尔木市西城区行政委员会郭勒木德镇富源村、新乐村垃圾收集站建设项目工程监理（二次）询比招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007480.html,青海凌星项目管理有限公司关于维修改造项目的竞争性磋商公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75034641.html,西宁市湟中区多巴镇康川学校综合楼建设项目标段一,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75036162.html,乌兰县铜普镇都兰河村污水管网建设项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74974551.html,囊谦县人民医院2022年4月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74981709.html,【青海黄河风力发电有限责任公司第二次技术标准书籍采购（二次）】采购公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75008479.html,青海柴垦德令哈农场有限责任公司2022年老化失修小型农田水利维修工程,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75008528.html,海南州藏文化与扶贫产业园配套项目管理服务及监理服务项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75008782.html,海南州藏文化与扶贫产业园配套项目管理服务及监理服务项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75009342.html,玉树市隆宝镇格吉松空中桥建设项目SG1标段,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74993345.html,黄河鑫业有限公司重点防火区域部分消防设施技改及线路消缺工程招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74993342.html,黄河羊曲水电站工程渗漏、检修排水系统及其附属设备采购招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74996354.html,第3000359083号青海分公司供应部QH-MM-GY-032022-04-2516:31:36--公开招标流程,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75001384.html,甘德县藏医院医疗设备采购项目的竞争性磋商公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74998947.html,刚察县哈（尔盖）至热（水）公路工程-勘察设计,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75010205.html,变更公告城西区文逸和文苑2所小学图书采购项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74963216.html,西宁市湟中区水利局2022年4月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74973738.html,青海西部水电有限公司一、二期电解质清理机改造项目（二次）招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74974353.html,同德县2021年秀麻乡斗后索藏羊养殖小区改扩建建设项目递交资审申请书公示,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74973537.html,【询Y20220401SVG控制板卡1项采购询价单】采购公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74974199.html,青海省体育彩票发行中心2022年5月至6月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74991860.html,2021年第三批改善普通高级中学黄南州第四民族高级中学建设项目（设计）竞争性磋商公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74991382.html,甘德县公安局辅警服装及装备采购项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74965155.html,乌兰县公安局“执法办案管理中心”新建项目2022年4月至5月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74963146.html,果洛州玛沁县城清洁能源供暖建设项目（二次）标段二递交资审申请书公示,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74977629.html,中华人民共和国青岛海事局2022年青岛海事局大型自航式收油机“青海清污1”坞修竞争性谈判公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74978530.html,第3000359035号　2022年5月中铝物资集中采购煅后焦-青海分公司（硫3.0钒350）　[]--公开招标流程,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75000357.html,2022年东川工业园区春季绿化补植补种及花街氛围营造项目公开招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007055.html,"青海鼎钊招标代理有限公司关于城西区文逸和文苑2所小学图书采购项目的竞争性磋商公告\"",\""bidOpeningTime\"":1651887000000,\""url\"":\""/ZcyAnnouncement/ZcyAnnouncement3011/2om9mn++l62vZ+1hPg/9CQ==.html\""},\""sort\"":[1650870921000,\""15162910\""]},{\""_index\"":\""prod-articles-38\"",\""_type\"":\""prod-article-38\"",\""_id\"":\""15161572\"",\""_score\"":null,\""_source\"":{\""pathName\"":\""竞争性磋商公告\"",\""districtName\"":\""青海省西宁市城西区\"",\""gpCatalogName\"":\""货物\"",\""publishDate\"":1650869911000,\""procurementMethod\"":\""竞争性磋商\"",\""articleId\"":15161572,\""invalid\"":0,\""siteId\"":38,\""gpCatalo",招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75006766.html,湟中区2022年部分建制村通村公路“畅返不畅”整治项目（一期）,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007057.html,"青海拓鑫工程项目管理有限公司关于城西区文逸和文苑2所小学体育及美术器材采购的竞争性磋商公告\"",\""bidOpeningTime\"":1652232600000,\""url\"":\""/ZcyAnnouncement/ZcyAnnouncement3011/iS4It9M0oEjst4FKtWdMoQ==.html\""},\""sort\"":[1650872379000,\""15164809\""]},{\""_index\"":\""prod-articles-38\"",\""_type\"":\""prod-article-38\"",\""_id\"":\""15164225\"",\""_score\"":null,\""_source\"":{\""pathName\"":\""竞争性磋商公告\"",\""districtName\"":\""久治县\"",\""gpCatalogName\"":\""A货物\"",\""publishDate\"":1650871971000,\""procurementMethod\"":\""竞争性磋商\"",\""articleId\"":15164225,\""invalid\"":0,\""siteId\"":38,\""gpCatalo",招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007056.html,"青海瑞鼎源工程招标咨询有限公司关于共和县2021年防洪工程水毁修复项目的竞争性磋商公告\"",\""bidOpeningTime\"":1651887000000,\""url\"":\""/ZcyAnnouncement/ZcyAnnouncement3011/woepxdviwYQBusjTPj8lsQ==.html\""},\""sort\"":[1650874776000,\""15168318\""]},{\""_index\"":\""prod-articles-38\"",\""_type\"":\""prod-article-38\"",\""_id\"":\""15166167\"",\""_score\"":null,\""_source\"":{\""pathName\"":\""竞争性磋商公告\"",\""districtName\"":\""贵南县\"",\""gpCatalogName\"":\""\"",\""publishDate\"":1650873308000,\""procurementMethod\"":\""竞争性磋商\"",\""articleId\"":15166167,\""invalid\"":0,\""siteId\"":38,\""title\"":\""贵南县",招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75006151.html,海东市乐都区2022年审计服务采购项目竞争性磋商公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75006668.html,湟中区2022年部分建制村通村公路“畅返不畅”整治项目（一期）,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74975926.html,贵德县东河防洪治理工程（五期）标段三,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74998023.html,青海黄河上游水电开发有限责任公司青海区域各风电场加装智能锁控系统招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007957.html,北京对口支援玉树本土苗木培育示范基地项目标段一,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75010192.html,海东市平安区古城回族乡牦牛产业建设项目工程监理询比招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75010255.html,海东市第一人民医院信息化平台建设项目采购需求论证公示,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75011710.html,黄河羊曲水电站、李家峡水电站扩机（5号机组）工程减压阀、安全阀及泵控阀设备采购（A包、B包）招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75011718.html,湟中区2022年部分建制村通村公路“畅返不畅”整治项目（一期）施工招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75011696.html,智慧校园建设设计项目磋商公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75011724.html,西宁某部招标代理、设计与监理与造价咨询单位入围遴选项目（四标段第三次）招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75009390.html,西宁市福彩中心监控系统维保项目竞争性磋商文件,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74987183.html,贵南县农牧和水利局2022年4月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75001138.html,玉树市扶贫开发局2022年2月至3月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75003214.html,甘德县岗龙乡标准化卫生院建设项目标段一,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75010868.html,湟中区2022年部分建制村通村公路“畅返不畅”整治项目（一期）公开招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75034647.html,西宁市湟中区多巴镇多巴学校体育活动室建设项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75040469.html,海南州藏文化与扶贫产业园配套项目管理服务及监理服务项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75040470.html,2022年刚察县泉吉乡特色优势产业发展（切吉村规模化养殖场）建设项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007451.html,河南蒙古族自治县民族宗教事务局2022年3月至4月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74998689.html,黄河鑫业有限公司阳极配料控制系统升级改造项目招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75010143.html,天峻县民族宗教事务局2022年4月至5月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74972928.html,青海瑞源项目管理有限公司关于德令哈市2022年退化草原生态修复和草原有害生物防控项目的公开招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74968103.html,西宁市第三人民医院远程会诊平台项目建设2022年6月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74913998.html,互助土族自治县人民法院关于互助土族自治县人民法院淘宝网司法拍卖比亚迪轿车一辆（青AK2089）（第一次拍卖）的公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74917869.html,中复神鹰碳纤维西宁有限公司“年产14000吨高性能碳纤维及配套原丝项目”项下设备采购项目（第二十六批磁力泵）招标公告公告(变更),招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74939543.html,贵南县老干部服务中心、贵德、过马营退休干部党支部活动阵地建设项目竞争性磋商公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74939236.html,怀头他拉镇卡格图村、巴力沟村人畜饮水工程,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74939551.html,校园广播站设施及教学设备采购项目-竞争性谈判公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74926199.html,玉树市综合产业创业物流园建设项目-项目管理（二次）,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74926079.html,【德令哈市整县屋顶分布式光伏风险评估报告编制项目】采购公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74927287.html,2022年海晏县化肥农药减量增效行动采购项目合同公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74929948.html,循化县文体中心建设项目体育场、大剧院三馆实施全过程服务管理备案,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74930041.html,"青海省血液中心全自动凝血分析仪、血液低温滤白柜和平板血浆速冻机采购项目的竞争性磋商公告\"",\""bidOpeningTime\"":1651798800000,\""url\"":\""/ZcyAnnouncement/ZcyAnnouncement3011/Kowc/AD5Y3QtU6Ul8MnXUg==.html\""},\""sort\"":[1650790112000,\""15126672\""]},{\""_index\"":\""prod-articles-38\"",\""_type\"":\""prod-article-38\"",\""_id\"":\""15124018\"",\""_score\"":null,\""_source\"":{\""pathName\"":\""竞争性磋商公告\"",\""districtName\"":\""达日县\"",\""gpCatalogName\"":\""\"",\""publishDate\"":1650789451000,\""procurementMethod\"":\""竞争性磋商\"",\""articleId\"":15124018,\""invalid\"":0,\""siteId\"":38,\""title\"":\""乡镇安",招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74916050.html,第六届丝绸之路国际博览会暨中国东西部合作与投资贸易洽谈会青海展区特装招标项目,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74923365.html,青海南基地共和县100万千瓦牧光储建设项目一期300MW光伏项目EPC工程总承包建安工程专业分包中标人公示,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74942216.html,德令哈市农村义务教育阶段学生营养改善计划和中小学食堂大宗食材供应项目包2,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74940537.html,泽库县宁秀镇红城村、赛日旺村、赛日庆村、秀恰村通村砂路建设项目施工招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74940842.html,都兰县省级现代农业（藜麦青稞）产业园农产品种植基地及物流中心建设项目标段一,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74948097.html,茫崖市第一人民医院全自动血液体液细胞分析仪采购项目竞争性磋商公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74948134.html,互助县2021年第二批中央林业改革发展资金造林项目公开招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74948056.html,2021年玉树市小苏莽乡让多村创建省级森林乡村项目的竞争性谈判公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74945725.html,久治县“千头牦牛”养殖基地建设项目-工程建设（装配式）公开招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74940842.html,都兰县省级现代农业（藜麦青稞）产业园农产品种植基地及物流中心建设项目标段一,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74942216.html,德令哈市农村义务教育阶段学生营养改善计划和中小学食堂大宗食材供应项目包2,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74927287.html,2022年海晏县化肥农药减量增效行动采购项目合同公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74929948.html,循化县文体中心建设项目体育场、大剧院三馆实施全过程服务管理备案,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74930041.html,"青海省血液中心全自动凝血分析仪、血液低温滤白柜和平板血浆速冻机采购项目的竞争性磋商公告\"",\""bidOpeningTime\"":1651798800000,\""url\"":\""/ZcyAnnouncement/ZcyAnnouncement3011/Kowc/AD5Y3QtU6Ul8MnXUg==.html\""},\""sort\"":[1650790112000,\""15126672\""]},{\""_index\"":\""prod-articles-38\"",\""_type\"":\""prod-article-38\"",\""_id\"":\""15124018\"",\""_score\"":null,\""_source\"":{\""pathName\"":\""竞争性磋商公告\"",\""districtName\"":\""达日县\"",\""gpCatalogName\"":\""\"",\""publishDate\"":1650789451000,\""procurementMethod\"":\""竞争性磋商\"",\""articleId\"":15124018,\""invalid\"":0,\""siteId\"":38,\""title\"":\""乡镇安",招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74950383.html,贵南草业开发有限责任公司实施的重点区域生态保护和修复专项2021年度中央预算内投资（人工种草）项目01,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74950140.html,青海中玺工程管理咨询有限公司关于食品抽检项目的竞争性磋商招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74952361.html,【物资类】中国电建水电四局第一分局多媒体安全培训工具箱采购项目询价公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74912418.html,化隆县昂思多镇等8乡镇14村城乡建设用地增减挂钩拆旧区复垦项目,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74911699.html,泽库县住房和城乡建设局2022年4月至5月政府采购意向,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74903677.html,杨家村马铃薯种植合作社设备购置项目2022年4月至9月政府采购意向,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74954614.html,囊谦县东坝乡、吉尼赛乡藏羊产业发展建设项目竞争性磋商公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74953859.html,格尔木市自然村道路硬化工程标段一,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74953860.html,格尔木市自然村道路硬化工程标段三,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74953698.html,格尔木市自然村道路硬化工程标段三,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74953696.html,格尔木市自然村道路硬化工程标段一,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74945725.html,久治县“千头牦牛”养殖基地建设项目-工程建设（装配式）公开招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74948134.html,互助县2021年第二批中央林业改革发展资金造林项目公开招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74948056.html,2021年玉树市小苏莽乡让多村创建省级森林乡村项目的竞争性谈判公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74948097.html,茫崖市第一人民医院全自动血液体液细胞分析仪采购项目竞争性磋商公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74959325.html,德令哈市克温果勒沟历史遗留砂金过采区生态修复项目水利水电招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74959313.html,贵南草业开发有限责任公司实施的重点区域生态保护和修复专项2021年度中央预算内投资（人工种草）项目01-02设备采购招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg75039747.html,石乃亥镇肉隆村村集体股份合作社养殖畜棚项目标段一,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg75037309.html,青海省不动产登记事务中心自然资源统一确权登记分包一、分包二、分包三,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg75037210.html,林权类不动产登记数据整合试点及全省林权登记数据质检汇交项目分包一,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg75037279.html,果洛州玛多县玛查理镇集中供热管网改造项目标段二,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg75037139.html,都兰县省级现代农业（藜麦青稞）产业园农产品种植基地及物流中心建设项目标段一,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg75035072.html,玉树市综合产业创业物流园建设项目-项目管理（二次）,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74913904.html,茫崖市第一人民医院全自动血液体液细胞分析仪采购项目竞争性磋商公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74959327.html,国家电投黄河公司所属三家火电企业2022年金属监督检验的招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74958474.html,玉树市上拉秀寄校2022年4月政府采购意向,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74928189.html,海东市第二中学10KV配电工程,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74909257.html,第五届数字中国建设峰会青海展区特装招标项目,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74920613.html,西宁市城中区人民法院2022年4月至12月政府采购意向,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74899164.html,湟中区教育局2022年8月至9月政府采购意向,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74906785.html,南土出让公告〔2022〕13号,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74917309.html,互助县2021年第二批中央林业改革发展资金造林项目公开招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74942813.html,本地化办公食宿场地及水电暖供氧保洁等保障和相关设施运维服务项目公开招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74945227.html,久治县“千头牦牛”养殖基地建设项目-工程建设（装配式）公开招标公告,招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74945849.html,互助县林川乡唐日台村乡村振兴试点村建设项目项下户外拓展训练器材采购招标公告公告(变更),招标公告,青海省,2022-04-24
https://www.bibenet.com/zbgg74977043.html,西宁市城西区人民法院关于西宁市城西区五四西路71号8号楼2单元2201室房产（第二次拍卖）的公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74999943.html,青海盐湖海润酒店管理有限公司盐湖大厦升级改造设计项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74999944.html,2022年东川工业园区春季绿化补植补种及花街氛围营造项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75000590.html,门源县乡镇卫生院可移动式集装箱核酸采样亭,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74994851.html,葛洲坝市政公司深大城际1标项目钢板采购招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74993349.html,黄河鑫业有限公司电解及炭素系统脱硫技术可行性研究报告编制项目招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74998681.html,【施工】完善1000万件铝合金轮毂标准厂房配套项目设计采购施工一体化总承包,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74998299.html,青海盐湖海润酒店管理有限公司盐湖大厦升级改造设计项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74998684.html,青海黄河上游水电开发有限责任公司光伏产业技术分公司光伏组件综合老化测试方法研究检测服务招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75003213.html,同仁市多哇镇、瓜什则乡等8乡镇城乡建设用地增减挂钩项目（2020-2022年）,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75011717.html,格尔木市2021年森林生态效益补偿基金管护点围墙及水泥地坪、防护栏建设项目询比采购公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75011729.html,青海黄河上游水电开发有限责任公司新能源分公司全厂EPS及直流控制系统升级修理项目-EPS及直流控制系统升级项目招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75011731.html,青海省农村信用社联合社及西宁农商银行办公营业综合楼项目绿色建筑二星级（运行）评价标识及检测咨询服务采购磋商公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75011709.html,黄河羊曲水电站工程渗漏、检修排水系统及其附属设备采购招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75011733.html,班玛县一期锅炉改电建设项目监理询比采购公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75011695.html,黄河鑫业有限公司电解分厂电解质破碎料提升系统改造项目（土建施工及安装）招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75028024.html,2022年二季度泛智能终端采购单一来源采购需求公示,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75010139.html,玉树市隆宝镇格吉松空中桥建设项目SG1标段,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75008781.html,青海柴垦德令哈农场有限责任公司2022年老化失修小型农田水利维修工程,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75008923.html,玉树市2022年小型公益性生活设施购置项目（垃圾桶）2022年4月至5月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007049.html,"城西区文逸和文苑2所小学科学实验室设备采购的竞争性磋商公告\"",\""bidOpeningTime\"":1652146200000,\""url\"":\""/ZcyAnnouncement/ZcyAnnouncement3011/diFtMel1c8gbE4wacKlIQw==.html\""},\""sort\"":[1650878080000,\""15172419\""]},{\""_index\"":\""prod-articles-38\"",\""_type\"":\""prod-article-38\"",\""_id\"":\""15172343\"",\""_score\"":null,\""_source\"":{\""pathName\"":\""竞争性磋商公告\"",\""districtName\"":\""刚察县\"",\""gpCatalogName\"":\""\"",\""publishDate\"":1650878019000,\""procurementMethod\"":\""竞争性磋商\"",\""articleId\"":15172343,\""invalid\"":0,\""siteId\"":38,\""title\"":\""刚察县哈尔盖镇贡公麻村标准化草产业",招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007037.html,玛沁县自然资源局2022年4月至5月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75006880.html,信息系统维保服务项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007028.html,大通县2022年人畜饮水提升改造项目水利水电招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007048.html,"青海创德项目管理有限公司关于2022年共和县化肥农药减量增效行动项目的竞争性磋商公告\"",\""bidOpeningTime\"":1651802400000,\""url\"":\""/ZcyAnnouncement/ZcyAnnouncement3011/600yvt++tzJQB4WThM6WMA==.html\""},\""sort\"":[1650882274000,\""15175638\""]},{\""_index\"":\""prod-articles-38\"",\""_type\"":\""prod-article-38\"",\""_id\"":\""15175369\"",\""_score\"":null,\""_source\"":{\""pathName\"":\""竞争性磋商公告\"",\""districtName\"":\""青海省海南藏族自治州共和县\"",\""gpCatalogName\"":\""公路工程施工\"",\""publishDate\"":1650881829000,\""procurementMethod\"":\""竞争性磋商\"",\""articleId\"":15175369,\""invalid\"":0,\""siteId\"":38,",招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75007359.html,海东市平安区古城回族乡牦牛产业建设项目标段一,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75008060.html,海东市平安区古城回族乡牦牛产业建设项目标段一,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75037348.html,刚察县哈尔盖镇贡公麻村标准化草产业基地建设项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75034592.html,甘德县岗龙乡标准化卫生院建设项目标段一,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75008059.html,大通县2022年人畜饮水提升改造项目,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg75011707.html,大通县2022年人畜饮水提升改造项目水利水电招标公告,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74974635.html,天峻县教育和科技局2022年4月至9月政府采购意向,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74971085.html,中国邮政储蓄银行青海省分行海南支行营业部办公家具采购项目合同签订公示,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74972410.html,青海公司玛尔挡公司常年法律顾问服务询价采购,招标公告,青海省,2022-04-25
https://www.bibenet.com/zbgg74975734.html,共和县黑马河镇黑马河大道与友好路以东交汇处局部地块（终止公告）,招标公告,青海省,2022-04-25
